,Код заявки,life_satage_number,data_create_begin,data_state_last,actions_count,last_action_manager,difference_day
25780,15195,020,04.10.2023 11:15:43,11.10.2023 09:35:37,2,2023-10-11 09:35:37,7
25781,15195,060,04.10.2023 11:15:43,26.10.2023 06:52:29,1,2023-10-26 06:52:29,22
25782,15196,010,04.10.2023 11:29:10,04.10.2023 08:29:10,1,2023-10-04 08:29:10,0
25783,15196,020,04.10.2023 11:29:10,05.10.2023 10:10:46,1,2023-10-05 10:10:46,1
25784,15196,060,04.10.2023 11:29:10,05.10.2023 10:24:36,1,2023-10-05 10:24:36,1
25785,15197,010,04.10.2023 13:20:11,04.10.2023 10:20:11,1,2023-10-04 10:20:11,0
25786,15197,020,04.10.2023 13:20:11,05.10.2023 07:08:09,1,2023-10-05 07:08:09,1
25787,15197,040,04.10.2023 13:20:11,25.10.2023 07:28:40,6,2023-10-25 07:28:40,21
25788,15198,010,04.10.2023 15:07:59,04.10.2023 12:07:59,1,2023-10-04 12:07:59,0
25789,15198,020,04.10.2023 15:07:59,13.10.2023 06:19:43,3,2023-10-13 06:19:43,9
25790,15198,050,04.10.2023 15:07:59,16.10.2023 07:20:42,3,2023-10-16 07:20:42,12
25791,15199,010,04.10.2023 15:44:18,04.10.2023 12:44:18,1,2023-10-04 12:44:18,0
25792,15199,020,04.10.2023 15:44:18,04.10.2023 16:24:55,1,2023-10-04 16:24:55,0
25793,15199,060,04.10.2023 15:44:18,13.10.2023 11:18:57,1,2023-10-13 11:18:57,9
25794,15200,010,04.10.2023 16:08:11,04.10.2023 13:08:11,1,2023-10-04 13:08:11,0
25795,15200,020,04.10.2023 16:08:11,05.10.2023 13:16:07,3,2023-10-05 13:16:07,1
25796,15200,040,04.10.2023 16:08:11,30.10.2023 13:16:32,4,2023-10-30 13:16:32,26
25797,15201,010,04.10.2023 16:42:01,04.10.2023 13:42:01,1,2023-10-04 13:42:01,0
25798,15201,020,04.10.2023 16:42:01,05.10.2023 10:24:31,1,2023-10-05 10:24:31,1
25799,15201,060,04.10.2023 16:42:01,09.10.2023 07:23:46,1,2023-10-09 07:23:46,5
25800,15202,010,05.10.2023 09:16:30,05.10.2023 06:16:30,2,2023-10-05 06:16:30,0
25801,15202,040,05.10.2023 09:16:30,18.10.2023 12:04:28,4,2023-10-18 12:04:28,13
25802,15203,010,05.10.2023 10:06:12,05.10.2023 07:06:12,1,2023-10-05 07:06:12,0
25803,15203,020,05.10.2023 10:06:12,09.10.2023 11:26:28,2,2023-10-09 11:26:28,4
25804,15203,060,05.10.2023 10:06:12,10.10.2023 11:21:22,1,2023-10-10 11:21:22,5
25805,15204,010,05.10.2023 11:58:22,05.10.2023 08:58:22,3,2023-10-05 08:58:22,0
25806,15204,040,05.10.2023 11:58:22,30.10.2023 17:48:12,2,2023-10-30 17:48:12,25
25807,15205,010,05.10.2023 13:37:17,05.10.2023 10:37:17,1,2023-10-05 10:37:17,0
25808,15205,020,05.10.2023 13:37:17,05.10.2023 14:39:51,1,2023-10-05 14:39:51,0
25809,15205,060,05.10.2023 13:37:17,09.10.2023 10:41:48,1,2023-10-09 10:41:48,4
25810,15206,010,05.10.2023 16:02:45,05.10.2023 13:02:45,1,2023-10-05 13:02:45,0
25811,15206,020,05.10.2023 16:02:45,09.10.2023 08:43:07,1,2023-10-09 08:43:07,4
25812,15206,040,05.10.2023 16:02:45,20.10.2023 09:41:52,8,2023-10-20 09:41:52,15
25813,15207,010,05.10.2023 16:45:19,05.10.2023 13:45:19,1,2023-10-05 13:45:19,0
25814,15207,020,05.10.2023 16:45:19,05.10.2023 19:59:35,1,2023-10-05 19:59:35,0
25815,15207,060,05.10.2023 16:45:19,12.10.2023 20:19:28,1,2023-10-12 20:19:28,7
25816,15208,010,06.10.2023 09:55:25,06.10.2023 06:55:25,1,2023-10-06 06:55:25,0
25817,15208,020,06.10.2023 09:55:25,09.10.2023 12:25:54,1,2023-10-09 12:25:54,3
25818,15208,060,06.10.2023 09:55:25,10.10.2023 09:16:41,1,2023-10-10 09:16:41,4
25819,15209,010,06.10.2023 10:06:23,06.10.2023 07:06:23,2,2023-10-06 07:06:23,0
25820,15209,020,06.10.2023 10:06:23,20.10.2023 10:20:42,3,2023-10-20 10:20:42,14
25821,15210,010,06.10.2023 10:14:55,06.10.2023 07:14:55,1,2023-10-06 07:14:55,0
25822,15210,020,06.10.2023 10:14:55,11.10.2023 13:32:35,2,2023-10-11 13:32:35,5
25823,15210,060,06.10.2023 10:14:55,23.10.2023 07:58:23,1,2023-10-23 07:58:23,17
25824,15211,010,06.10.2023 11:33:15,06.10.2023 08:33:15,1,2023-10-06 08:33:15,0
25825,15211,020,06.10.2023 11:33:15,09.10.2023 06:08:01,1,2023-10-09 06:08:01,3
25826,15211,060,06.10.2023 11:33:15,10.10.2023 09:24:49,1,2023-10-10 09:24:49,4
25827,15212,010,06.10.2023 12:11:00,06.10.2023 09:11:00,1,2023-10-06 09:11:00,0
25828,15212,020,06.10.2023 12:11:00,30.10.2023 12:34:50,4,2023-10-30 12:34:50,24
25829,15213,010,06.10.2023 16:39:46,06.10.2023 13:39:46,1,2023-10-06 13:39:46,0
25830,15213,020,06.10.2023 16:39:46,09.10.2023 14:31:58,1,2023-10-09 14:31:58,3
25831,15213,050,06.10.2023 16:39:46,17.10.2023 10:45:13,3,2023-10-17 10:45:13,11
25832,15214,010,09.10.2023 10:08:58,09.10.2023 07:08:58,1,2023-10-09 07:08:58,0
25833,15214,020,09.10.2023 10:08:58,09.10.2023 20:02:56,1,2023-10-09 20:02:56,0
25834,15214,050,09.10.2023 10:08:58,12.10.2023 20:24:13,4,2023-10-12 20:24:13,3
25835,15215,010,09.10.2023 10:43:22,09.10.2023 07:43:22,1,2023-10-09 07:43:22,0
25836,15215,060,09.10.2023 10:43:22,10.10.2023 10:34:13,1,2023-10-10 10:34:13,1
25837,15216,010,09.10.2023 10:56:45,09.10.2023 07:56:45,1,2023-10-09 07:56:45,0
25838,15216,020,09.10.2023 10:56:45,09.10.2023 14:23:13,4,2023-10-09 14:23:13,0
25839,15217,010,09.10.2023 11:02:25,09.10.2023 08:02:25,1,2023-10-09 08:02:25,0
25840,15217,060,09.10.2023 11:02:25,10.10.2023 11:10:45,1,2023-10-10 11:10:45,1
25841,15218,010,09.10.2023 13:03:25,09.10.2023 10:03:25,1,2023-10-09 10:03:25,0
25842,15218,020,09.10.2023 13:03:25,09.10.2023 20:00:51,2,2023-10-09 20:00:51,0
25843,15218,040,09.10.2023 13:03:25,23.10.2023 19:33:52,2,2023-10-23 19:33:52,14
25844,15219,010,09.10.2023 13:21:10,09.10.2023 10:21:10,1,2023-10-09 10:21:10,0
25845,15219,040,09.10.2023 13:21:10,09.10.2023 11:22:15,1,2023-10-09 11:22:15,0
25846,15219,050,09.10.2023 13:21:10,24.10.2023 13:06:54,3,2023-10-24 13:06:54,15
25847,15220,010,09.10.2023 14:00:29,09.10.2023 11:00:29,1,2023-10-09 11:00:29,0
25848,15220,020,09.10.2023 14:00:29,24.10.2023 10:54:39,4,2023-10-24 10:54:39,15
25849,15221,010,09.10.2023 15:07:04,09.10.2023 12:07:04,1,2023-10-09 12:07:04,0
25850,15221,020,09.10.2023 15:07:04,12.10.2023 14:42:52,1,2023-10-12 14:42:52,3
25851,15221,060,09.10.2023 15:07:04,13.10.2023 11:46:02,1,2023-10-13 11:46:02,4
25852,15222,010,10.10.2023 09:36:04,10.10.2023 06:36:04,1,2023-10-10 06:36:04,0
25853,15222,020,10.10.2023 09:36:04,11.10.2023 08:54:57,1,2023-10-11 08:54:57,1
25854,15222,060,10.10.2023 09:36:04,11.10.2023 09:06:41,1,2023-10-11 09:06:41,1
25855,15223,010,10.10.2023 11:42:32,10.10.2023 08:42:32,1,2023-10-10 08:42:32,0
25856,15223,040,10.10.2023 11:42:32,12.10.2023 14:11:33,7,2023-10-12 14:11:33,2
25857,15224,010,10.10.2023 13:54:27,10.10.2023 10:54:27,1,2023-10-10 10:54:27,0
25858,15224,020,10.10.2023 13:54:27,11.10.2023 12:52:18,2,2023-10-11 12:52:18,1
25859,15224,040,10.10.2023 13:54:27,25.10.2023 09:29:07,2,2023-10-25 09:29:07,15
25860,15225,010,10.10.2023 15:21:48,10.10.2023 12:21:48,1,2023-10-10 12:21:48,0
25861,15225,020,10.10.2023 15:21:48,13.10.2023 06:36:25,3,2023-10-13 06:36:25,3
25862,15225,040,10.10.2023 15:21:48,17.10.2023 06:28:57,3,2023-10-17 06:28:57,7
25863,15225,060,10.10.2023 15:21:48,17.10.2023 10:23:57,1,2023-10-17 10:23:57,7
25864,15226,010,10.10.2023 15:49:09,10.10.2023 12:49:09,1,2023-10-10 12:49:09,0
25865,15226,020,10.10.2023 15:49:09,11.10.2023 11:58:23,1,2023-10-11 11:58:23,1
25866,15226,040,10.10.2023 15:49:09,27.10.2023 12:25:07,3,2023-10-27 12:25:07,17
25867,15226,050,10.10.2023 15:49:09,30.10.2023 11:02:28,4,2023-10-30 11:02:28,20
25868,15227,010,10.10.2023 16:51:24,10.10.2023 13:51:24,1,2023-10-10 13:51:24,0
25869,15227,040,10.10.2023 16:51:24,12.10.2023 10:03:55,6,2023-10-12 10:03:55,2
25870,15228,010,10.10.2023 17:29:12,10.10.2023 14:29:12,1,2023-10-10 14:29:12,0
25871,15228,020,10.10.2023 17:29:12,13.10.2023 11:22:50,1,2023-10-13 11:22:50,3
25872,15228,040,10.10.2023 17:29:12,16.10.2023 09:09:31,1,2023-10-16 09:09:31,6
25873,15228,060,10.10.2023 17:29:12,16.10.2023 16:07:46,1,2023-10-16 16:07:46,6
25874,15229,010,11.10.2023 09:35:49,11.10.2023 06:35:49,1,2023-10-11 06:35:49,0
25875,15229,050,11.10.2023 09:35:49,20.10.2023 10:21:25,3,2023-10-20 10:21:25,9
25876,15230,010,11.10.2023 10:06:12,11.10.2023 07:06:12,1,2023-10-11 07:06:12,0
25877,15230,020,11.10.2023 10:06:12,12.10.2023 06:27:11,1,2023-10-12 06:27:11,1
25878,15230,060,11.10.2023 10:06:12,12.10.2023 11:20:37,1,2023-10-12 11:20:37,1
25879,15231,010,11.10.2023 10:39:16,11.10.2023 07:39:16,1,2023-10-11 07:39:16,0
25880,15231,060,11.10.2023 10:39:16,13.10.2023 11:20:40,1,2023-10-13 11:20:40,2
25881,15232,010,11.10.2023 12:36:56,11.10.2023 09:36:56,1,2023-10-11 09:36:56,0
25882,15232,060,11.10.2023 12:36:56,13.10.2023 11:24:32,1,2023-10-13 11:24:32,2
25883,15233,010,11.10.2023 12:58:18,11.10.2023 09:58:18,1,2023-10-11 09:58:18,0
25884,15233,050,11.10.2023 12:58:18,11.10.2023 18:52:04,4,2023-10-11 18:52:04,0
25885,15234,010,11.10.2023 13:20:07,11.10.2023 10:20:07,1,2023-10-11 10:20:07,0
25886,15235,010,11.10.2023 15:30:52,11.10.2023 12:30:52,1,2023-10-11 12:30:52,0
25887,15235,020,11.10.2023 15:30:52,11.10.2023 15:34:28,1,2023-10-11 15:34:28,0
25888,15235,040,11.10.2023 15:30:52,16.10.2023 16:09:04,4,2023-10-16 16:09:04,5
25889,15236,010,11.10.2023 17:19:38,11.10.2023 14:19:38,1,2023-10-11 14:19:38,0
25890,15236,020,11.10.2023 17:19:38,12.10.2023 13:27:09,5,2023-10-12 13:27:09,1
25891,15237,010,12.10.2023 10:39:55,12.10.2023 07:39:55,1,2023-10-12 07:39:55,0
25892,15237,020,12.10.2023 10:39:55,16.10.2023 14:02:40,3,2023-10-16 14:02:40,4
25893,15238,010,12.10.2023 11:19:34,12.10.2023 08:19:34,1,2023-10-12 08:19:34,0
25894,15238,020,12.10.2023 11:19:34,13.10.2023 06:11:23,1,2023-10-13 06:11:23,1
25895,15238,060,12.10.2023 11:19:34,13.10.2023 07:14:03,1,2023-10-13 07:14:03,1
25896,15239,010,12.10.2023 13:05:11,12.10.2023 10:05:11,1,2023-10-12 10:05:11,0
25897,15239,020,12.10.2023 13:05:11,19.10.2023 07:56:10,2,2023-10-19 07:56:10,7
25898,15239,040,12.10.2023 13:05:11,18.10.2023 12:49:23,2,2023-10-18 12:49:23,6
25899,15239,050,12.10.2023 13:05:11,30.10.2023 11:05:33,3,2023-10-30 11:05:33,18
25900,15240,010,12.10.2023 13:33:31,12.10.2023 10:33:31,1,2023-10-12 10:33:31,0
25901,15240,040,12.10.2023 13:33:31,30.10.2023 13:24:01,5,2023-10-30 13:24:01,18
25902,15240,050,12.10.2023 13:33:31,12.10.2023 11:43:53,1,2023-10-12 11:43:53,0
25903,15241,010,12.10.2023 14:00:05,12.10.2023 11:00:05,1,2023-10-12 11:00:05,0
25904,15241,020,12.10.2023 14:00:05,13.10.2023 10:56:11,1,2023-10-13 10:56:11,1
25905,15241,060,12.10.2023 14:00:05,13.10.2023 11:31:10,1,2023-10-13 11:31:10,1
25906,15242,010,12.10.2023 14:30:44,12.10.2023 11:30:44,1,2023-10-12 11:30:44,0
25907,15243,010,12.10.2023 17:17:28,12.10.2023 14:17:28,1,2023-10-12 14:17:28,0
25908,15243,020,12.10.2023 17:17:28,13.10.2023 12:34:31,2,2023-10-13 12:34:31,1
25909,15243,060,12.10.2023 17:17:28,27.10.2023 11:42:04,1,2023-10-27 11:42:04,15
25910,15244,010,13.10.2023 09:22:46,13.10.2023 06:22:46,1,2023-10-13 06:22:46,0
25911,15244,020,13.10.2023 09:22:46,16.10.2023 06:34:49,1,2023-10-16 06:34:49,3
25912,15244,040,13.10.2023 09:22:46,17.10.2023 10:49:15,2,2023-10-17 10:49:15,4
25913,15244,050,13.10.2023 09:22:46,19.10.2023 07:53:05,3,2023-10-19 07:53:05,6
25914,15245,010,13.10.2023 11:24:28,13.10.2023 08:24:28,1,2023-10-13 08:24:28,0
25915,15245,060,13.10.2023 11:24:28,16.10.2023 07:17:16,1,2023-10-16 07:17:16,3
25916,15246,010,13.10.2023 12:12:48,13.10.2023 09:12:48,1,2023-10-13 09:12:48,0
25917,15246,020,13.10.2023 12:12:48,16.10.2023 06:38:42,3,2023-10-16 06:38:42,3
25918,15247,010,13.10.2023 12:53:44,13.10.2023 09:53:44,1,2023-10-13 09:53:44,0
25919,15247,060,13.10.2023 12:53:44,16.10.2023 10:46:17,1,2023-10-16 10:46:17,3
25920,15248,010,13.10.2023 14:13:11,13.10.2023 11:13:11,1,2023-10-13 11:13:11,0
25921,15248,020,13.10.2023 14:13:11,14.10.2023 16:48:18,2,2023-10-14 16:48:18,1
25922,15248,050,13.10.2023 14:13:11,23.10.2023 13:28:48,2,2023-10-23 13:28:48,10
25923,15249,010,13.10.2023 14:50:32,13.10.2023 11:50:32,1,2023-10-13 11:50:32,0
25924,15249,020,13.10.2023 14:50:32,13.10.2023 12:35:21,1,2023-10-13 12:35:21,0
25925,15249,060,13.10.2023 14:50:32,17.10.2023 11:22:29,1,2023-10-17 11:22:29,4
25926,15250,010,13.10.2023 16:38:41,13.10.2023 13:38:41,1,2023-10-13 13:38:41,0
25927,15250,020,13.10.2023 16:38:41,16.10.2023 05:52:52,1,2023-10-16 05:52:52,3
25928,15250,060,13.10.2023 16:38:41,16.10.2023 13:47:59,1,2023-10-16 13:47:59,3
25929,15251,010,13.10.2023 18:41:00,13.10.2023 15:41:00,1,2023-10-13 15:41:00,0
25930,15251,040,13.10.2023 18:41:00,27.10.2023 10:20:22,5,2023-10-27 10:20:22,14
25931,15252,010,16.10.2023 09:28:22,16.10.2023 06:28:22,1,2023-10-16 06:28:22,0
25932,15252,020,16.10.2023 09:28:22,18.10.2023 10:26:06,2,2023-10-18 10:26:06,2
25933,15252,050,16.10.2023 09:28:22,30.10.2023 11:08:02,3,2023-10-30 11:08:02,14
25934,15253,010,16.10.2023 10:39:14,16.10.2023 07:39:14,1,2023-10-16 07:39:14,0
25935,15253,020,16.10.2023 10:39:14,19.10.2023 11:33:56,2,2023-10-19 11:33:56,3
25936,15253,040,16.10.2023 10:39:14,27.10.2023 10:40:03,3,2023-10-27 10:40:03,11
25937,15253,050,16.10.2023 10:39:14,23.10.2023 10:00:21,2,2023-10-23 10:00:21,7
25938,15254,010,16.10.2023 11:40:10,16.10.2023 08:40:10,1,2023-10-16 08:40:10,0
25939,15254,060,16.10.2023 11:40:10,17.10.2023 08:52:25,1,2023-10-17 08:52:25,1
25940,15255,010,16.10.2023 11:56:26,16.10.2023 08:56:27,1,2023-10-16 08:56:27,0
25941,15255,020,16.10.2023 11:56:26,16.10.2023 15:07:17,1,2023-10-16 15:07:17,0
25942,15255,040,16.10.2023 11:56:26,27.10.2023 14:19:47,4,2023-10-27 14:19:47,11
25943,15256,010,16.10.2023 12:18:24,16.10.2023 09:18:24,1,2023-10-16 09:18:24,0
25944,15256,040,16.10.2023 12:18:24,30.10.2023 17:45:32,3,2023-10-30 17:45:32,14
25945,15257,010,16.10.2023 13:33:18,16.10.2023 10:33:18,1,2023-10-16 10:33:18,0
25946,15257,020,16.10.2023 13:33:18,19.10.2023 08:19:13,3,2023-10-19 08:19:13,3
25947,15258,010,16.10.2023 14:13:54,16.10.2023 11:13:54,1,2023-10-16 11:13:54,0
25948,15258,040,16.10.2023 14:13:54,24.10.2023 12:50:36,2,2023-10-24 12:50:36,8
25949,15258,050,16.10.2023 14:13:54,26.10.2023 08:02:39,2,2023-10-26 08:02:39,10
25950,15259,010,17.10.2023 11:11:24,17.10.2023 08:11:24,1,2023-10-17 08:11:24,0
25951,15259,020,17.10.2023 11:11:24,18.10.2023 13:06:41,1,2023-10-18 13:06:41,1
25952,15259,040,17.10.2023 11:11:24,25.10.2023 08:41:47,3,2023-10-25 08:41:47,8
25953,15259,050,17.10.2023 11:11:24,30.10.2023 12:28:33,1,2023-10-30 12:28:33,13
25954,15260,010,17.10.2023 11:31:01,17.10.2023 08:31:01,1,2023-10-17 08:31:01,0
25955,15260,020,17.10.2023 11:31:01,17.10.2023 16:39:47,1,2023-10-17 16:39:47,0
25956,15260,040,17.10.2023 11:31:01,27.10.2023 14:16:39,4,2023-10-27 14:16:39,10
25957,15261,010,17.10.2023 12:20:53,17.10.2023 09:20:53,1,2023-10-17 09:20:53,0
25958,15261,020,17.10.2023 12:20:53,19.10.2023 13:38:32,1,2023-10-19 13:38:32,2
25959,15261,040,17.10.2023 12:20:53,20.10.2023 09:14:40,4,2023-10-20 09:14:40,3
25960,15262,010,17.10.2023 12:44:37,17.10.2023 09:44:37,1,2023-10-17 09:44:37,0
25961,15262,060,17.10.2023 12:44:37,19.10.2023 13:31:15,1,2023-10-19 13:31:15,2
25962,15263,010,17.10.2023 13:33:18,17.10.2023 10:33:18,1,2023-10-17 10:33:18,0
25963,15263,040,17.10.2023 13:33:18,17.10.2023 11:12:53,3,2023-10-17 11:12:53,0
25964,15264,010,17.10.2023 16:23:49,17.10.2023 13:23:49,1,2023-10-17 13:23:49,0
25965,15264,020,17.10.2023 16:23:49,18.10.2023 06:48:30,3,2023-10-18 06:48:30,1
25966,15265,010,17.10.2023 17:03:50,17.10.2023 14:03:50,1,2023-10-17 14:03:50,0
25967,15265,060,17.10.2023 17:03:50,19.10.2023 13:39:08,1,2023-10-19 13:39:08,2
25968,15266,010,18.10.2023 09:17:10,18.10.2023 06:17:10,1,2023-10-18 06:17:10,0
25969,15266,020,18.10.2023 09:17:10,18.10.2023 09:53:04,3,2023-10-18 09:53:04,0
25970,15267,010,18.10.2023 10:12:33,18.10.2023 07:12:33,1,2023-10-18 07:12:33,0
25971,15267,020,18.10.2023 10:12:33,19.10.2023 13:40:25,3,2023-10-19 13:40:25,1
25972,15268,010,18.10.2023 10:30:19,18.10.2023 07:30:19,1,2023-10-18 07:30:19,0
25973,15268,020,18.10.2023 10:30:19,19.10.2023 11:01:40,2,2023-10-19 11:01:40,1
25974,15268,050,18.10.2023 10:30:19,20.10.2023 10:42:44,3,2023-10-20 10:42:44,2
25975,15269,010,18.10.2023 13:10:29,18.10.2023 10:10:29,1,2023-10-18 10:10:29,0
25976,15269,020,18.10.2023 13:10:29,19.10.2023 07:05:38,3,2023-10-19 07:05:38,1
25977,15270,010,18.10.2023 14:28:34,18.10.2023 11:28:34,1,2023-10-18 11:28:34,0
25978,15270,020,18.10.2023 14:28:34,19.10.2023 08:18:56,1,2023-10-19 08:18:56,1
25979,15270,060,18.10.2023 14:28:34,20.10.2023 11:48:20,1,2023-10-20 11:48:20,2
25980,15271,010,18.10.2023 15:36:23,18.10.2023 12:36:23,1,2023-10-18 12:36:23,0
25981,15271,040,18.10.2023 15:36:23,20.10.2023 09:24:08,4,2023-10-20 09:24:08,2
25982,15272,010,18.10.2023 17:16:47,18.10.2023 14:16:47,1,2023-10-18 14:16:47,0
25983,15272,020,18.10.2023 17:16:47,18.10.2023 16:00:20,2,2023-10-18 16:00:20,0
25984,15272,050,18.10.2023 17:16:47,30.10.2023 12:32:02,1,2023-10-30 12:32:02,12
25985,15273,010,18.10.2023 17:39:29,18.10.2023 14:39:29,1,2023-10-18 14:39:29,0
25986,15273,020,18.10.2023 17:39:29,20.10.2023 10:46:12,1,2023-10-20 10:46:12,2
25987,15273,040,18.10.2023 17:39:29,25.10.2023 17:44:51,3,2023-10-25 17:44:51,7
25988,15274,010,19.10.2023 10:24:52,19.10.2023 07:24:53,1,2023-10-19 07:24:53,0
25989,15274,020,19.10.2023 10:24:52,20.10.2023 10:19:49,1,2023-10-20 10:19:49,1
25990,15274,040,19.10.2023 10:24:52,26.10.2023 13:33:06,2,2023-10-26 13:33:06,7
25991,15275,010,19.10.2023 10:27:27,19.10.2023 07:27:27,1,2023-10-19 07:27:27,0
25992,15275,060,19.10.2023 10:27:27,23.10.2023 10:56:25,1,2023-10-23 10:56:25,4
25993,15276,010,19.10.2023 11:29:57,19.10.2023 08:29:57,1,2023-10-19 08:29:57,0
25994,15276,020,19.10.2023 11:29:57,20.10.2023 10:20:22,3,2023-10-20 10:20:22,1
25995,15277,010,19.10.2023 12:18:45,19.10.2023 09:18:45,1,2023-10-19 09:18:45,0
25996,15277,060,19.10.2023 12:18:45,20.10.2023 13:28:43,1,2023-10-20 13:28:43,1
25997,15278,010,19.10.2023 13:09:37,19.10.2023 10:09:37,1,2023-10-19 10:09:37,0
25998,15278,060,19.10.2023 13:09:37,19.10.2023 15:09:02,1,2023-10-19 15:09:02,0
25999,15279,010,19.10.2023 13:44:25,19.10.2023 10:44:25,1,2023-10-19 10:44:25,0
26000,15280,010,19.10.2023 14:21:46,19.10.2023 11:21:46,1,2023-10-19 11:21:46,0
26001,15281,010,19.10.2023 16:44:48,19.10.2023 13:44:48,1,2023-10-19 13:44:48,0
26002,15281,020,19.10.2023 16:44:48,20.10.2023 07:27:03,1,2023-10-20 07:27:03,1
26003,15281,040,19.10.2023 16:44:48,24.10.2023 06:33:35,3,2023-10-24 06:33:35,5
26004,15281,050,19.10.2023 16:44:48,26.10.2023 11:45:10,2,2023-10-26 11:45:10,7
26005,15282,010,19.10.2023 17:04:06,19.10.2023 14:04:06,1,2023-10-19 14:04:06,0
26006,15282,020,19.10.2023 17:04:06,30.10.2023 13:05:42,4,2023-10-30 13:05:42,11
26007,15282,040,19.10.2023 17:04:06,20.10.2023 15:03:33,1,2023-10-20 15:03:33,1
26008,15282,050,19.10.2023 17:04:06,23.10.2023 12:29:24,1,2023-10-23 12:29:24,4
26009,15283,010,20.10.2023 09:21:09,20.10.2023 06:21:09,1,2023-10-20 06:21:09,0
26010,15283,020,20.10.2023 09:21:09,23.10.2023 09:30:02,1,2023-10-23 09:30:02,3
26011,15283,040,20.10.2023 09:21:09,27.10.2023 14:14:44,3,2023-10-27 14:14:44,7
26012,15284,010,20.10.2023 12:21:12,20.10.2023 09:21:12,1,2023-10-20 09:21:12,0
26013,15284,060,20.10.2023 12:21:12,23.10.2023 07:04:23,1,2023-10-23 07:04:23,3
26014,15285,010,20.10.2023 14:14:44,20.10.2023 11:14:44,1,2023-10-20 11:14:44,0
26015,15285,040,20.10.2023 14:14:44,23.10.2023 13:41:10,1,2023-10-23 13:41:10,3
26016,15285,050,20.10.2023 14:14:44,30.10.2023 17:49:39,1,2023-10-30 17:49:39,10
26017,15286,010,20.10.2023 14:39:00,20.10.2023 11:39:00,1,2023-10-20 11:39:00,0
26018,15286,040,20.10.2023 14:39:00,27.10.2023 11:35:13,4,2023-10-27 11:35:13,7
26019,15287,010,20.10.2023 16:57:27,20.10.2023 13:57:27,1,2023-10-20 13:57:27,0
26020,15287,060,20.10.2023 16:57:27,23.10.2023 06:59:36,1,2023-10-23 06:59:36,3
26021,15288,010,20.10.2023 17:16:10,20.10.2023 14:16:10,1,2023-10-20 14:16:10,0
26022,15288,020,20.10.2023 17:16:10,20.10.2023 15:43:22,3,2023-10-20 15:43:22,0
26023,15289,010,20.10.2023 17:49:35,20.10.2023 14:49:35,2,2023-10-20 14:49:35,0
26024,15289,020,20.10.2023 17:49:35,30.10.2023 10:57:00,1,2023-10-30 10:57:00,10
26025,15290,010,23.10.2023 11:34:09,23.10.2023 08:34:09,1,2023-10-23 08:34:09,0
26026,15291,010,23.10.2023 11:54:50,23.10.2023 08:54:50,1,2023-10-23 08:54:50,0
26027,15291,040,23.10.2023 11:54:50,26.10.2023 07:02:17,3,2023-10-26 07:02:17,3
26028,15292,010,23.10.2023 12:10:09,23.10.2023 09:10:09,1,2023-10-23 09:10:09,0
26029,15292,020,23.10.2023 12:10:09,23.10.2023 09:49:51,2,2023-10-23 09:49:51,0
26030,15293,010,23.10.2023 12:44:29,23.10.2023 09:44:29,1,2023-10-23 09:44:29,0
26031,15293,040,23.10.2023 12:44:29,25.10.2023 11:30:08,3,2023-10-25 11:30:08,2
26032,15294,010,23.10.2023 12:53:52,23.10.2023 09:53:52,1,2023-10-23 09:53:52,0
26033,15294,040,23.10.2023 12:53:52,23.10.2023 10:04:43,2,2023-10-23 10:04:43,0
26034,15295,010,23.10.2023 13:43:45,23.10.2023 10:43:45,1,2023-10-23 10:43:45,0
26035,15295,060,23.10.2023 13:43:45,24.10.2023 06:48:32,1,2023-10-24 06:48:32,1
26036,15296,010,23.10.2023 15:53:20,23.10.2023 12:53:20,1,2023-10-23 12:53:20,0
26037,15296,020,23.10.2023 15:53:20,24.10.2023 13:12:46,3,2023-10-24 13:12:46,1
26038,15297,010,23.10.2023 16:20:09,23.10.2023 13:20:09,1,2023-10-23 13:20:09,0
26039,15297,020,23.10.2023 16:20:09,23.10.2023 15:49:46,1,2023-10-23 15:49:46,0
26040,15297,040,23.10.2023 16:20:09,27.10.2023 10:08:20,2,2023-10-27 10:08:20,4
26041,15298,010,23.10.2023 17:09:19,23.10.2023 14:09:19,1,2023-10-23 14:09:19,0
26042,15298,050,23.10.2023 17:09:19,23.10.2023 16:12:04,4,2023-10-23 16:12:04,0
26043,15299,010,23.10.2023 17:25:07,23.10.2023 14:25:07,1,2023-10-23 14:25:07,0
26044,15299,020,23.10.2023 17:25:07,24.10.2023 06:43:37,1,2023-10-24 06:43:37,1
26045,15299,040,23.10.2023 17:25:07,27.10.2023 14:13:23,2,2023-10-27 14:13:23,4
26046,15300,010,23.10.2023 18:13:48,23.10.2023 15:13:48,1,2023-10-23 15:13:48,0
26047,15300,020,23.10.2023 18:13:48,25.10.2023 07:40:41,1,2023-10-25 07:40:41,2
26048,15300,060,23.10.2023 18:13:48,25.10.2023 12:48:16,1,2023-10-25 12:48:16,2
26049,15301,010,24.10.2023 09:20:44,24.10.2023 06:20:44,1,2023-10-24 06:20:44,0
26050,15302,010,24.10.2023 12:01:11,24.10.2023 09:01:11,1,2023-10-24 09:01:11,0
26051,15302,040,24.10.2023 12:01:11,30.10.2023 07:30:43,4,2023-10-30 07:30:43,6
26052,15303,010,24.10.2023 12:13:22,24.10.2023 09:13:22,1,2023-10-24 09:13:22,0
